tenure_weeks,total_orders,total_skips,order_completion_rate,avg_order_value,avg_recipe_rating,lifetime_recipes_rated,lifetime_recipes_received,rating_engagement_rate,menu_customisation_rate,early_avg_rating,late_avg_rating,rating_trend,early_order_freq,late_order_freq,frequency_trend,initial_discount_pct,weekly_price_gbp,discount_dependency_rate,avg_discount_pct,total_tickets,delivery_complaints,avg_resolution_days,tickets_per_tenure_month,household_size,meals_per_week,acquisition_channel_Influencer,acquisition_channel_Organic search,acquisition_channel_Paid social,acquisition_channel_Referral,acquisition_channel_TV/brand,age_band_25-34,age_band_35-44,age_band_45-54,age_band_55+,region_Midlands,region_North,region_Scotland,region_South East,region_Wales,dietary_preference_Family-friendly,dietary_preference_Pescatarian,dietary_preference_Vegan,dietary_preference_Veggie,plan_type_2-person,plan_type_3-person,plan_type_4-person+,churned
147.57142857142858,134.0,15.0,0.8993288590604027,89.32993288590603,3.5097014925373133,672.0,1206.0,0.5572139303482587,0.0,3.6250000000000004,3.4000000000000004,-0.2250000000000001,1.0,1.0,0.0,25,101.26,0.0,0.0,2.0,0.0,3.0,0.05743396226415095,4,9,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
6.285714285714286,6.0,1.0,0.8571428571428571,22.685714285714287,3.5,12.0,24.0,0.5,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,27,32.72,0.0,0.0,2.0,1.0,0.5,0.5743396226415095,2,4,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
5.428571428571429,3.0,3.0,0.5,5.221666666666667,2.733333333333333,6.0,9.0,0.6666666666666666,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,33,16.19,0.0,0.0,0.0,0.0,0.0,0.0,2,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7.142857142857143,5.0,3.0,0.625,18.46625,3.3249999999999997,18.0,50.0,0.36,0.0,3.3249999999999997,3.0999999999999996,-0.22499999999999987,1.0,0.25,-0.75,46,53.27,0.0,0.0,1.0,0.0,4.0,0.03712195121951219,2,10+,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1
5.0,4.0,2.0,0.6666666666666666,17.565,3.1333333333333333,8.0,24.0,0.3333333333333333,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,57,62.53,0.0,0.0,3.0,2.0,2.3333333333333335,0.13691154422788607,2,6,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
118.28571428571429,100.0,20.0,0.8333333333333334,41.58258333333333,3.0484536082474225,248.0,500.0,0.496,0.0,2.975,3.325,0.3500000000000001,1.0,1.0,0.0,47,54.26,0.0,0.0,0.0,0.0,0.0,0.0,4,5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
20.142857142857142,13.0,8.0,0.6190476190476191,36.95619047619048,3.1166666666666667,27.0,65.0,0.4153846153846154,0.0,3.0666666666666664,3.0999999999999996,-0.22499999999999987,0.75,0.25,-0.5,31,70.22,0.0,0.0,1.0,0.0,5.0,0.06631808278867102,4,5,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
4.857142857142857,4.0,2.0,0.6666666666666666,13.334999999999999,2.9,8.0,20.0,0.4,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,24,26.14,0.0,0.0,0.0,0.0,0.0,0.0,5+,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1
4.142857142857143,5.0,1.0,0.8333333333333334,14.104999999999999,2.94,11.0,15.0,0.7333333333333333,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,47,23.65,0.0,0.0,2.0,0.0,3.0,1.0871428571428572,1,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,0
113.42857142857143,106.0,9.0,0.9217391304347826,81.43826086956521,3.5556603773584903,515.0,848.0,0.6073113207547169,0.0,4.05,3.3,-0.75,0.5,1.0,0.5,16,89.15,0.0,0.0,0.0,0.0,0.0,0.0,4,8,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0
54.285714285714285,48.0,8.0,0.8571428571428571,35.364107142857144,2.972093023255814,98.0,240.0,0.4083333333333333,0.0,2.766666666666667,3.05,0.28333333333333277,0.75,1.0,0.25,49,44.98,0.0,0.0,1.0,0.0,3.0,0.07479115479115479,4,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0
13.571428571428571,10.0,5.0,0.6666666666666666,53.005333333333326,2.7555555555555555,26.0,70.0,0.37142857142857144,0.0,3.2249999999999996,1.4,-1.8249999999999997,1.0,0.25,-0.75,45,101.42,0.0,0.0,4.0,1.0,5.5,1.0231932773109245,2,7,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,1
156.0,139.0,18.0,0.8853503184713376,34.96356687898089,3.408695652173913,397.0,695.0,0.5712230215827339,0.0,3.4999999999999996,3.275,-0.22499999999999964,1.0,1.0,0.0,18,40.04,0.0,0.0,1.0,0.0,2.0,0.027202859696157287,5+,5,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,0
100.28571428571429,97.0,5.0,0.9509803921568627,67.82235294117648,3.597938144329897,491.0,873.0,0.5624284077892325,0.0,3.7,3.3666666666666667,-0.3333333333333335,1.0,0.75,-0.25,40,73.58,0.0,0.0,3.0,1.0,2.0,0.12526748971193416,2,9,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0
12.714285714285714,7.0,7.0,0.5,36.31285714285714,2.8714285714285714,26.0,63.0,0.4126984126984127,0.0,2.9,3.0999999999999996,-0.22499999999999987,0.75,0.0,-0.75,69,113.3,0.0,0.0,0.0,0.0,0.0,0.0,2,9,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,1
21.857142857142858,20.0,3.0,0.8695652173913043,53.02913043478261,3.215,43.0,100.0,0.43,0.0,3.266666666666667,3.375,0.10833333333333295,0.75,1.0,0.25,46,70.99,0.0,0.0,1.0,1.0,4.0,0.16911111111111113,3,5,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,0
17.142857142857142,10.0,8.0,0.5555555555555556,35.79277777777778,2.911111111111111,21.0,90.0,0.23333333333333334,0.0,3.266666666666667,2.9,-0.36666666666666714,0.75,0.5,-0.25,56,78.63,0.0,0.0,2.0,1.0,6.0,0.05951124144672532,1,9,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
3.0,2.0,2.0,0.5,12.365,3.6,3.0,6.0,0.5,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,3,25.52,0.0,0.0,1.0,0.0,2.0,0.06237704918032787,1,3,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
12.857142857142858,9.0,5.0,0.6428571428571429,23.31642857142857,3.066666666666667,21.0,54.0,0.3888888888888889,0.0,3.3499999999999996,2.05,-1.2999999999999998,1.0,0.5,-0.5,36,47.59,0.0,0.0,2.0,0.0,1.0,0.10680701754385966,4,6,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
16.571428571428573,10.0,8.0,0.5555555555555556,23.31222222222222,3.211111111111111,38.0,90.0,0.4222222222222222,0.0,3.3666666666666667,3.15,-0.21666666666666679,0.75,0.5,-0.25,39,52.43,0.0,0.0,0.0,0.0,0.0,0.0,1,9,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1
112.0,104.0,9.0,0.9203539823008849,30.092654867256634,3.4728155339805826,371.0,624.0,0.594551282051282,0.0,3.3499999999999996,3.375,0.025000000000000355,1.0,1.0,0.0,19,33.26,0.0,0.0,2.0,1.0,4.0,0.07506781750924785,4,6,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
1.8571428571428572,1.0,2.0,0.3333333333333333,21.353333333333335,2.9,2.0,9.0,0.2222222222222222,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,52,132.11,0.0,0.0,3.0,2.0,2.6666666666666665,0.09299389002036659,2,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
3.857142857142857,3.0,2.0,0.6,22.558,2.3333333333333335,9.0,27.0,0.3333333333333333,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,70,124.17,0.0,0.0,2.0,0.0,6.5,1.148679245283019,2,9,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
140.14285714285714,126.0,16.0,0.8873239436619719,116.04985915492959,3.655555555555556,780.0,1260.0,0.6190476190476191,0.0,3.433333333333333,3.4,-0.033333333333333215,0.75,1.0,0.25,16,132.75,0.0,0.0,1.0,0.0,1.0,0.030198412698412697,4,10+,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0
25.428571428571427,21.0,5.0,0.8076923076923077,28.358846153846155,3.2428571428571424,62.0,126.0,0.49206349206349204,0.0,3.75,2.2666666666666666,-1.4833333333333334,1.0,0.75,-0.25,22,35.8,0.0,0.0,0.0,0.0,0.0,0.0,2,6,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1
0.0,0.0,0.0,0.0,,3.106382978723404,0.0,0.0,,,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,33,27.33,0.0,0.0,0.0,0.0,0.0,0.0,4,5,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1
51.42857142857143,48.0,5.0,0.9056603773584906,34.856415094339624,3.5812500000000003,190.0,336.0,0.5654761904761905,0.0,3.125,3.625,0.5,1.0,1.0,0.0,26,39.8,0.0,0.0,0.0,0.0,0.0,0.0,3,7,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
99.42857142857143,87.0,14.0,0.8613861386138614,56.10386138613861,3.4837209302325585,284.0,522.0,0.5440613026819924,0.0,3.75,2.9,-0.8500000000000001,1.0,0.5,-0.5,18,66.12,0.0,0.0,0.0,0.0,0.0,0.0,5+,6,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0
10.0,7.0,4.0,0.6363636363636364,24.776363636363634,2.857142857142857,10.0,28.0,0.35714285714285715,0.0,2.7,2.6500000000000004,-0.04999999999999982,0.25,1.0,0.75,63,52.15,0.0,0.0,1.0,1.0,4.0,0.31381443298969075,2,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
2.2857142857142856,1.0,2.0,0.3333333333333333,6.866666666666667,2.5,5.0,6.0,0.8333333333333334,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,60,52.27,0.0,0.0,0.0,0.0,0.0,0.0,3,6,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,1
24.571428571428573,18.0,8.0,0.6923076923076923,29.343461538461536,2.764705882352941,68.0,180.0,0.37777777777777777,0.0,3.175,3.0999999999999996,-0.22499999999999987,1.0,0.0,-1.0,47,55.11,0.0,0.0,1.0,0.0,3.0,0.04771159874608151,2,10+,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
136.71428571428572,131.0,7.0,0.9492753623188406,45.96782608695653,3.563076923076923,436.0,786.0,0.55470737913486,0.0,3.45,3.4000000000000004,-0.04999999999999982,1.0,1.0,0.0,5,48.92,0.0,0.0,0.0,0.0,0.0,0.0,3,6,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
79.0,71.0,9.0,0.8875,72.833625,3.4140845070422534,298.0,497.0,0.5995975855130785,0.0,3.4499999999999997,2.9000000000000004,-0.5499999999999994,1.0,1.0,0.0,4,82.75,0.0,0.0,1.0,1.0,0.0,0.05248275862068966,4,7,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
8.0,4.0,5.0,0.4444444444444444,19.05333333333333,2.95,8.0,20.0,0.4,0.0,2.9,2.9,0.0,0.5,0.25,-0.25,49,63.35,0.0,0.0,0.0,0.0,0.0,0.0,4,5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,1
38.142857142857146,38.0,2.0,0.95,48.27375,3.689473684210526,104.0,152.0,0.6842105263157895,0.0,3.4,3.575,0.17500000000000027,1.0,1.0,0.0,24,52.34,0.0,0.0,0.0,0.0,0.0,0.0,5+,4,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
4.285714285714286,3.0,3.0,0.5,9.903333333333334,3.3333333333333335,8.0,15.0,0.5333333333333333,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,51,29.07,0.0,0.0,3.0,2.0,2.6666666666666665,0.592987012987013,1,5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1
38.285714285714285,19.0,21.0,0.475,15.959,2.94375,38.0,95.0,0.4,0.0,2.925,3.0999999999999996,-0.22499999999999987,1.0,0.25,-0.75,49,42.24,0.0,0.0,2.0,0.0,4.5,0.19766233766233765,2,5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
0.14285714285714285,0.0,1.0,0.0,0.0,3.106382978723404,0.0,0.0,0.0,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,47,96.07,0.0,0.0,4.0,3.0,4.5,0.11358208955223881,5+,8,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1
5.285714285714286,4.0,2.0,0.6666666666666666,18.400000000000002,3.125,12.0,24.0,0.5,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,19,33.91,0.0,0.0,0.0,0.0,0.0,0.0,4,6,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
163.57142857142858,135.0,30.0,0.8181818181818182,13.564424242424243,2.8574074074074076,177.0,405.0,0.43703703703703706,0.0,2.966666666666667,2.9,-0.06666666666666687,0.75,0.75,0.0,65,17.5,0.0,0.0,0.0,0.0,0.0,0.0,4,3,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0
147.0,130.0,18.0,0.8783783783783784,46.40804054054054,3.4260162601626014,272.0,520.0,0.5230769230769231,0.0,3.1666666666666665,3.266666666666667,0.10000000000000053,0.75,1.0,0.25,18,53.59,0.0,0.0,2.0,1.0,3.0,0.05765151515151515,2,4,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
123.57142857142857,107.0,18.0,0.856,24.57144,3.043269230769231,220.0,428.0,0.514018691588785,0.0,3.0666666666666664,3.3,0.2333333333333334,0.75,0.5,-0.25,56,31.27,0.0,0.0,1.0,0.0,2.0,0.03412556053811659,2,4,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
9.428571428571429,7.0,3.0,0.7,9.276,2.8333333333333335,4.0,21.0,0.19047619047619047,0.0,3.3,3.0999999999999996,-0.22499999999999987,1.0,0.25,-0.75,27,17.01,0.0,0.0,0.0,0.0,0.0,0.0,4,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1.4285714285714286,0.0,2.0,0.0,0.0,3.106382978723404,0.0,0.0,0.0,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,68,44.74,0.0,0.0,1.0,0.0,5.0,0.03892583120204604,2,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
0.14285714285714285,0.0,1.0,0.0,0.0,3.106382978723404,0.0,0.0,0.0,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,3,67.32,0.0,0.0,0.0,0.0,0.0,0.0,4,6,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
5.285714285714286,3.0,3.0,0.5,6.55,2.8333333333333335,8.0,15.0,0.5333333333333333,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,69,42.96,0.0,0.0,5.0,0.0,4.2,0.16652078774617068,1,5,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,1
10.0,11.0,0.0,1.0,62.642727272727264,3.4,51.0,88.0,0.5795454545454546,0.0,3.375,3.6,0.2250000000000001,1.0,1.0,0.0,7,65.27,0.0,0.0,0.0,0.0,0.0,0.0,3,8,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0
90.0,81.0,10.0,0.8901098901098901,28.08043956043956,3.1716049382716047,254.0,486.0,0.522633744855967,0.0,4.0,3.075,-0.9249999999999998,0.5,1.0,0.5,53,34.47,0.0,0.0,2.0,2.0,3.5,0.09266362252663622,1,6,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
15.142857142857142,15.0,1.0,0.9375,29.215625,2.8333333333333335,12.0,45.0,0.26666666666666666,0.0,3.6,2.1333333333333333,-1.4666666666666668,1.0,1.0,0.0,13,32.73,0.0,0.0,0.0,0.0,0.0,0.0,2,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
4.0,2.0,3.0,0.4,8.190000000000001,1.8,1.0,10.0,0.1,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,63,56.31,0.0,0.0,2.0,1.0,3.5,0.12323886639676114,2,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
6.0,4.0,3.0,0.5714285714285714,17.294285714285714,2.525,12.0,24.0,0.5,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,58,71.27,0.0,0.0,1.0,0.0,3.0,0.05668528864059591,5+,6,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
2.4285714285714284,3.0,1.0,0.75,24.490000000000002,3.5999999999999996,4.0,12.0,0.3333333333333333,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,7,35.32,0.0,0.0,3.0,0.0,4.666666666666667,0.14180124223602483,4,4,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
5.714285714285714,6.0,1.0,0.8571428571428571,22.84714285714286,2.66,8.0,30.0,0.26666666666666666,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,68,45.12,0.0,0.0,1.0,0.0,3.0,0.026286701208981002,1,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
36.42857142857143,35.0,3.0,0.9210526315789473,46.002105263157894,3.6085714285714285,125.0,210.0,0.5952380952380952,0.0,3.266666666666666,2.925,-0.34166666666666634,0.75,1.0,0.25,32,52.36,0.0,0.0,0.0,0.0,0.0,0.0,2,6,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,0
5.714285714285714,4.0,2.0,0.6666666666666666,35.73166666666666,3.8666666666666667,13.0,24.0,0.5416666666666666,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,15,62.7,0.0,0.0,1.0,0.0,2.0,0.04489675516224189,4,6,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1
7.142857142857143,3.0,5.0,0.375,7.74375,3.4333333333333336,7.0,15.0,0.4666666666666667,0.0,3.4333333333333336,3.0999999999999996,-0.22499999999999987,0.75,0.0,-0.75,70,68.21,0.0,0.0,3.0,1.0,4.666666666666667,0.10365493757094212,4,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,1
2.4285714285714284,3.0,1.0,0.75,29.59,3.05,5.0,15.0,0.3333333333333333,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,5,41.68,0.0,0.0,1.0,1.0,2.0,0.046261398176291796,5+,5,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
9.857142857142858,5.0,6.0,0.45454545454545453,13.412727272727272,3.2,11.0,25.0,0.44,0.0,3.2,3.0999999999999996,-0.22499999999999987,1.0,0.0,-1.0,28,38.99,0.0,0.0,1.0,0.0,5.0,0.04386167146974064,2,5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
21.857142857142858,15.0,8.0,0.6521739130434783,39.853478260869565,2.7083333333333335,27.0,75.0,0.36,0.0,2.533333333333333,3.0999999999999996,-0.22499999999999987,0.75,0.25,-0.5,45,72.25,0.0,0.0,3.0,0.0,3.3333333333333335,0.2529639889196676,2,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
10.142857142857142,8.0,3.0,0.7272727272727273,12.837272727272728,2.8875,12.0,32.0,0.375,0.0,3.325,2.1,-1.225,1.0,0.5,-0.5,67,32.46,0.0,0.0,2.0,1.0,2.0,0.17958702064896756,2,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
2.142857142857143,0.0,3.0,0.0,0.0,3.106382978723404,0.0,0.0,0.0,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,40,15.67,0.0,0.0,2.0,2.0,3.0,0.0737939393939394,2,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
7.285714285714286,6.0,2.0,0.75,14.00625,2.95,8.0,30.0,0.26666666666666666,0.0,2.866666666666667,3.2,0.33333333333333304,1.0,0.5,-0.5,65,40.73,0.0,0.0,2.0,1.0,6.0,0.05280138768430182,4,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
160.0,154.0,7.0,0.9565217391304348,34.647639751552795,3.062237762237762,376.0,770.0,0.4883116883116883,0.0,3.0666666666666664,3.1666666666666665,0.10000000000000009,1.0,1.0,0.0,53,38.88,0.0,0.0,1.0,0.0,3.0,0.026538796861377507,2,5,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0
70.42857142857143,66.0,6.0,0.9166666666666666,74.66083333333333,3.4787878787878785,235.0,396.0,0.5934343434343434,0.0,3.625,3.6500000000000004,0.025000000000000355,1.0,1.0,0.0,30,83.91,0.0,0.0,1.0,0.0,1.0,0.05853846153846154,5+,6,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0
98.0,82.0,17.0,0.8282828282828283,41.889898989898995,3.0860759493670886,190.0,410.0,0.4634146341463415,0.0,3.2750000000000004,2.5999999999999996,-0.6750000000000007,1.0,1.0,0.0,60,55.24,0.0,0.0,2.0,1.0,5.5,0.08538569424964937,3,5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0
58.0,56.0,3.0,0.9491525423728814,37.03949152542373,3.411111111111111,156.0,280.0,0.5571428571428572,0.0,3.425,3.5666666666666664,0.1416666666666666,1.0,1.0,0.0,13,39.72,0.0,0.0,0.0,0.0,0.0,0.0,1,5,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,0
155.0,137.0,19.0,0.8782051282051282,56.05717948717949,3.2637037037037038,415.0,822.0,0.5048661800486618,0.0,3.3499999999999996,3.5,0.15000000000000036,0.5,0.75,0.25,38,64.44,0.0,0.0,0.0,0.0,0.0,0.0,3,6,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
9.142857142857142,7.0,3.0,0.7,19.462,3.1333333333333333,9.0,42.0,0.21428571428571427,0.0,3.4,2.6500000000000004,-0.7499999999999996,0.75,0.5,-0.25,56,49.81,0.0,0.0,1.0,0.0,2.0,0.06449152542372882,1,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
3.2857142857142856,4.0,0.0,1.0,41.695,2.9333333333333336,8.0,20.0,0.4,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,52,70.29,0.0,0.0,2.0,2.0,3.5,0.9512499999999999,5+,5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,1
28.571428571428573,21.0,8.0,0.7241379310344828,76.01724137931035,2.8523809523809525,69.0,189.0,0.36507936507936506,0.0,3.2,1.8,-1.4000000000000001,1.0,0.25,-0.75,69,126.37,0.0,0.0,5.0,1.0,5.4,0.20935350756533702,2,9,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,1
3.2857142857142856,1.0,3.0,0.25,9.765,2.5,3.0,8.0,0.375,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,57,87.8,0.0,0.0,3.0,0.0,5.666666666666667,0.16394973070017954,2,8,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,1
18.857142857142858,18.0,2.0,0.9,89.34700000000001,3.0277777777777777,68.0,126.0,0.5396825396825397,0.0,2.3333333333333335,3.1000000000000005,0.766666666666667,0.75,1.0,0.25,20,101.05,0.0,0.0,0.0,0.0,0.0,0.0,5+,7,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
112.0,97.0,16.0,0.8584070796460177,36.45619469026549,3.1904255319148933,255.0,485.0,0.5257731958762887,0.0,3.4000000000000004,3.6,0.19999999999999973,1.0,0.75,-0.25,32,43.94,0.0,0.0,1.0,1.0,0.0,0.037533908754623924,1,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0
57.857142857142854,57.0,2.0,0.9661016949152542,41.96491525423728,3.5245283018867926,119.0,228.0,0.5219298245614035,0.0,3.625,3.425,-0.20000000000000018,1.0,1.0,0.0,40,44.65,0.0,0.0,1.0,0.0,8.0,0.07046296296296296,3,4,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
39.57142857142857,38.0,3.0,0.926829268292683,42.87439024390244,3.589189189189189,128.0,228.0,0.5614035087719298,0.0,3.266666666666667,3.766666666666666,0.4999999999999991,0.75,0.75,0.0,15,47.01,0.0,0.0,0.0,0.0,0.0,0.0,3,6,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0
4.142857142857143,3.0,2.0,0.6,16.6,2.3666666666666667,9.0,18.0,0.5,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,63,75.26,0.0,0.0,0.0,0.0,0.0,0.0,2,6,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,1
12.285714285714286,8.0,6.0,0.5714285714285714,13.185714285714285,2.925,22.0,48.0,0.4583333333333333,0.0,2.9,3.0999999999999996,-0.22499999999999987,1.0,0.0,-1.0,52,32.8,0.0,0.0,3.0,1.0,3.6666666666666665,0.07906493506493506,4,6,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
