customer_id,tenure_weeks,total_orders,total_skips,order_completion_rate,avg_order_value,avg_recipe_rating,lifetime_recipes_rated,lifetime_recipes_received,rating_engagement_rate,menu_customisation_rate,early_avg_rating,late_avg_rating,rating_trend,early_order_freq,late_order_freq,frequency_trend,initial_discount_pct,weekly_price_gbp,discount_dependency_rate,avg_discount_pct,total_tickets,delivery_complaints,avg_resolution_days,tickets_per_tenure_month,household_size,meals_per_week,churned,acquisition_channel_Influencer,acquisition_channel_Organic search,acquisition_channel_Paid social,acquisition_channel_Referral,acquisition_channel_TV/brand,age_band_25-34,age_band_35-44,age_band_45-54,age_band_55+,region_Midlands,region_North,region_Scotland,region_South East,region_Wales,dietary_preference_Family-friendly,dietary_preference_Pescatarian,dietary_preference_Vegan,dietary_preference_Veggie,plan_type_2-person,plan_type_3-person,plan_type_4-person+
FB-00269,19.142857142857142,10.0,10.0,0.5,19.416999999999998,2.85,18.0,50.0,0.36,0.0,2.75,2.8,0.04999999999999982,0.75,0.25,-0.5,62,53.15,0.0,0.0,1.0,1.0,0.0,0.05474820143884892,1,5,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
FB-00270,6.714285714285714,7.0,1.0,0.875,18.7475,3.1,10.0,21.0,0.47619047619047616,0.0,3.4333333333333336,2.6,-0.8333333333333335,1.0,0.75,-0.25,20,25.06,0.0,0.0,2.0,1.0,2.0,0.07479115479115479,4,3,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
FB-00271,8.714285714285714,5.0,5.0,0.5,6.734999999999999,2.94,12.0,25.0,0.48,0.0,3.8,2.4,-1.4,0.5,0.25,-0.25,58,26.24,0.0,0.0,4.0,1.0,3.5,0.14687575392038602,5+,5,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
FB-00272,49.0,33.0,17.0,0.66,33.8226,3.3857142857142857,73.0,165.0,0.44242424242424244,0.0,3.5333333333333337,3.4,-0.13333333333333375,0.75,0.5,-0.25,29,53.62,0.0,0.0,1.0,1.0,5.0,0.03912596401028278,3,5,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
FB-00273,30.857142857142858,24.0,7.0,0.7741935483870968,30.161290322580644,3.3000000000000003,53.0,120.0,0.44166666666666665,0.0,3.2249999999999996,3.0999999999999996,-0.22499999999999987,1.0,0.5,-0.5,10,39.97,0.0,0.0,2.0,0.0,2.5,0.05689719626168224,2,5,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
FB-00274,5.0,1.0,5.0,0.16666666666666666,5.5616666666666665,2.6,4.0,7.0,0.5714285714285714,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,52,72.79,0.0,0.0,1.0,1.0,3.0,0.0998032786885246,2,7,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
FB-00275,20.285714285714285,13.0,8.0,0.6190476190476191,31.493333333333332,2.6727272727272724,18.0,65.0,0.27692307692307694,0.0,2.8000000000000003,1.9,-0.9000000000000004,0.75,0.5,-0.25,67,62.67,0.0,0.0,2.0,0.0,4.0,0.14224299065420562,2,5,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FB-00276,3.2857142857142856,1.0,3.0,0.25,9.765,2.5,3.0,8.0,0.375,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,57,87.8,0.0,0.0,3.0,0.0,5.666666666666667,0.16394973070017954,2,8,1,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
FB-00277,21.714285714285715,22.0,1.0,0.9565217391304348,29.653478260869566,3.294736842105263,35.0,88.0,0.3977272727272727,0.0,2.9333333333333336,3.35,0.4166666666666665,1.0,1.0,0.0,13,32.05,0.0,0.0,2.0,1.0,2.5,0.3401117318435754,4,4,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
FB-00278,4.571428571428571,4.0,2.0,0.6666666666666666,19.073333333333334,3.266666666666667,7.0,16.0,0.4375,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,44,51.35,0.0,0.0,1.0,0.0,6.0,0.036152019002375295,4,4,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
FB-00279,7.857142857142857,5.0,4.0,0.5555555555555556,28.104444444444443,2.96,10.0,20.0,0.5,0.0,3.4,3.0,-0.3999999999999999,0.75,0.25,-0.5,11,53.63,0.0,0.0,1.0,0.0,4.0,0.025387823185988326,2,4,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
FB-00280,27.571428571428573,26.0,3.0,0.896551724137931,17.777931034482755,2.752173913043478,44.0,104.0,0.4230769230769231,0.0,3.2,2.55,-0.6500000000000004,0.5,1.0,0.5,62,24.15,0.0,0.0,2.0,2.0,2.0,0.27672727272727277,5+,4,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FB-00281,22.285714285714285,22.0,2.0,0.9166666666666666,37.97625,3.8,61.0,110.0,0.5545454545454546,0.0,4.0,3.8666666666666667,-0.1333333333333333,0.75,0.75,0.0,29,42.43,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
FB-00282,6.857142857142857,3.0,5.0,0.375,9.9175,2.766666666666667,15.0,30.0,0.5,0.0,2.766666666666667,3.0999999999999996,-0.22499999999999987,0.75,0.0,-0.75,50,54.15,0.0,0.0,0.0,0.0,0.0,0.0,4,10+,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
FB-00283,3.7142857142857144,3.0,2.0,0.6,35.852,3.5666666666666664,9.0,21.0,0.42857142857142855,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,27,79.35,0.0,0.0,1.0,0.0,5.0,0.0345124716553288,3,7,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
FB-00284,10.857142857142858,7.0,4.0,0.6363636363636364,43.27363636363636,2.7285714285714286,20.0,49.0,0.40816326530612246,0.0,2.8,3.0999999999999996,-0.22499999999999987,1.0,0.0,-1.0,51,92.78,0.0,0.0,2.0,1.0,7.5,0.5910679611650486,1,7,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
FB-00285,148.57142857142858,125.0,25.0,0.8333333333333334,43.184666666666665,3.0403225806451615,428.0,875.0,0.48914285714285716,0.0,2.75,3.15,0.3999999999999999,1.0,1.0,0.0,59,57.84,0.0,0.0,1.0,0.0,1.0,0.02852858481724461,3,7,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
FB-00286,142.42857142857142,134.0,10.0,0.9305555555555556,52.79145833333334,3.787313432835821,337.0,536.0,0.628731343283582,0.0,3.1666666666666665,3.85,0.6833333333333336,0.75,1.0,0.25,24,57.46,0.0,0.0,2.0,1.0,3.0,0.059453124999999996,4,4,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
FB-00287,2.857142857142857,1.0,2.0,0.3333333333333333,3.6566666666666667,2.7,1.0,4.0,0.25,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,69,35.88,0.0,0.0,1.0,0.0,6.0,0.14564593301435408,4,4,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
FB-00288,5.285714285714286,4.0,2.0,0.6666666666666666,17.01,2.8666666666666667,4.0,20.0,0.2,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,43,44.65,0.0,0.0,3.0,1.0,9.0,0.19681034482758622,3,5,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
FB-00289,11.857142857142858,8.0,5.0,0.6153846153846154,41.690000000000005,3.25,23.0,48.0,0.4791666666666667,0.0,3.4749999999999996,2.2,-1.2749999999999995,1.0,0.25,-0.75,28,85.68,0.0,0.0,0.0,0.0,0.0,0.0,4,6,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
FB-00290,3.5714285714285716,2.0,2.0,0.5,15.31,2.75,7.0,16.0,0.4375,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,32,44.54,0.0,0.0,1.0,0.0,2.0,0.03734969325153375,1,8,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
FB-00291,42.142857142857146,39.0,5.0,0.8863636363636364,66.01681818181818,3.430769230769231,156.0,273.0,0.5714285714285714,0.0,3.575,3.1999999999999997,-0.37500000000000044,1.0,1.0,0.0,28,77.47,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
FB-00292,4.428571428571429,3.0,2.0,0.6,16.292,2.6333333333333333,8.0,18.0,0.4444444444444444,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,61,48.64,0.0,0.0,2.0,1.0,2.5,0.13008547008547008,3,6,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
FB-00293,31.857142857142858,28.0,5.0,0.8484848484848485,52.77,3.380769230769231,78.0,140.0,0.5571428571428572,0.0,3.15,3.033333333333333,-0.1166666666666667,1.0,0.75,-0.25,29,66.9,0.0,0.0,2.0,2.0,4.5,0.24352,3,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FB-00294,138.57142857142858,126.0,14.0,0.9,43.57592857142857,3.3435483870967744,392.0,756.0,0.5185185185185185,0.0,3.4333333333333336,3.7,0.2666666666666666,0.75,0.5,-0.25,19,49.26,0.0,0.0,0.0,0.0,0.0,0.0,4,6,0,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
FB-00295,6.428571428571429,4.0,3.0,0.5714285714285714,10.790000000000001,3.1,5.0,20.0,0.25,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,66,56.45,0.0,0.0,3.0,0.0,3.0,0.1110948905109489,2,5,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
FB-00296,47.857142857142854,39.0,10.0,0.7959183673469388,32.657551020408164,3.0846153846153848,152.0,312.0,0.48717948717948717,0.0,3.3666666666666667,2.625,-0.7416666666666667,0.75,1.0,0.25,13,44.46,0.0,0.0,3.0,2.0,1.6666666666666667,0.25226519337016573,5+,8,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
FB-00297,114.14285714285714,100.0,16.0,0.8620689655172413,18.105517241379314,3.4565217391304346,204.0,400.0,0.51,0.0,3.45,3.466666666666667,0.016666666666666607,1.0,1.0,0.0,29,21.55,0.0,0.0,3.0,1.0,3.6666666666666665,0.11055690072639225,2,4,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
FB-00298,6.857142857142857,4.0,4.0,0.5,10.63625,2.8249999999999997,6.0,20.0,0.3,0.0,2.8333333333333335,2.8,-0.03333333333333366,0.75,0.25,-0.5,60,39.3,0.0,0.0,0.0,0.0,0.0,0.0,1,5,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
FB-00299,20.571428571428573,14.0,8.0,0.6363636363636364,55.345,2.792307692307692,39.0,126.0,0.30952380952380953,0.0,3.0999999999999996,2.8,-0.2999999999999998,0.5,0.5,0.0,67,104.91,0.0,0.0,2.0,1.0,8.0,0.19265822784810127,1,9,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
FB-00300,25.285714285714285,24.0,3.0,0.8888888888888888,45.26074074074074,3.4583333333333335,84.0,144.0,0.5833333333333334,0.0,3.675,3.5,-0.17499999999999982,1.0,0.75,-0.25,20,52.83,0.0,0.0,2.0,0.0,1.5,0.29843137254901964,2,6,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
FB-00301,5.142857142857143,3.0,3.0,0.5,6.0616666666666665,2.8666666666666667,7.0,15.0,0.4666666666666667,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,54,26.35,0.0,0.0,0.0,0.0,0.0,0.0,4,5,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
FB-00302,20.714285714285715,16.0,6.0,0.7272727272727273,49.44681818181818,3.09375,33.0,80.0,0.4125,0.0,2.925,3.0999999999999996,-0.22499999999999987,1.0,0.0,-1.0,15,71.26,0.0,0.0,1.0,1.0,2.0,0.03641148325358852,3,5,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
FB-00303,9.0,6.0,4.0,0.6,13.382,3.1,6.0,18.0,0.3333333333333333,0.0,3.1666666666666665,3.0999999999999996,-0.22499999999999987,0.75,0.25,-0.5,70,34.16,0.0,0.0,5.0,2.0,7.8,0.27672727272727277,2,3,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
FB-00304,134.85714285714286,112.0,24.0,0.8235294117647058,37.81889705882353,3.040566037735849,310.0,672.0,0.46130952380952384,0.0,2.9000000000000004,3.1500000000000004,0.25,1.0,1.0,0.0,42,49.45,0.0,0.0,2.0,0.0,4.5,0.06269824922760042,3,6,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
FB-00305,11.571428571428571,9.0,4.0,0.6923076923076923,26.245384615384616,2.8,13.0,36.0,0.3611111111111111,0.0,3.266666666666667,2.3499999999999996,-0.9166666666666674,0.75,0.5,-0.25,47,50.43,0.0,0.0,2.0,2.0,1.0,0.0737046004842615,1,4,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
FB-00306,10.714285714285714,11.0,1.0,0.9166666666666666,36.055,3.4181818181818184,35.0,55.0,0.6363636363636364,0.0,3.475,3.0,-0.4750000000000001,1.0,1.0,0.0,26,45.29,0.0,0.0,1.0,0.0,3.0,0.29843137254901964,2,5,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FB-00307,1.0,1.0,1.0,0.5,6.46,3.106382978723404,0.0,5.0,0.0,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,67,38.8,0.0,0.0,3.0,0.0,5.0,0.10557225433526012,3,5,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
FB-00308,65.85714285714286,61.0,6.0,0.9104477611940298,28.52537313432836,3.2800000000000002,137.0,244.0,0.5614754098360656,0.0,3.25,3.225,-0.02499999999999991,1.0,1.0,0.0,39,32.7,0.0,0.0,1.0,0.0,3.0,0.06237704918032787,3,4,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
FB-00309,7.428571428571429,5.0,3.0,0.625,37.15125,3.8200000000000003,16.0,35.0,0.45714285714285713,0.0,4.433333333333333,2.9,-1.5333333333333328,0.75,0.5,-0.25,2,59.86,0.0,0.0,2.0,1.0,2.0,0.08660028449502134,3,7,1,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
FB-00310,56.285714285714285,52.0,6.0,0.896551724137931,37.42689655172414,3.371153846153846,158.0,260.0,0.6076923076923076,0.0,3.266666666666667,3.3249999999999997,0.05833333333333268,0.75,1.0,0.25,19,42.13,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
FB-00311,5.428571428571429,4.0,2.0,0.6666666666666666,28.48,2.5,10.0,20.0,0.5,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,52,69.84,0.0,0.0,5.0,2.0,6.4,0.33598233995584986,2,5,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
FB-00312,12.0,9.0,3.0,0.75,24.147499999999997,2.888888888888889,23.0,63.0,0.36507936507936506,0.0,3.25,2.5,-0.75,1.0,0.5,-0.5,36,39.6,0.0,0.0,3.0,1.0,5.0,0.13753012048192773,2,7,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
FB-00313,16.857142857142858,12.0,6.0,0.6666666666666666,11.872777777777777,2.7777777777777777,21.0,36.0,0.5833333333333334,0.0,3.0,2.7,-0.2999999999999998,1.0,0.25,-0.75,56,25.18,0.0,0.0,3.0,0.0,4.333333333333333,0.475625,2,3,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
FB-00314,13.571428571428571,9.0,6.0,0.6,14.889333333333333,2.742857142857143,14.0,36.0,0.3888888888888889,0.0,2.8666666666666667,3.0999999999999996,-0.22499999999999987,0.75,0.25,-0.5,56,34.07,0.0,0.0,5.0,3.0,3.8,0.1921717171717172,3,4,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
FB-00315,22.0,15.0,8.0,0.6521739130434783,31.877391304347825,3.1866666666666665,47.0,90.0,0.5222222222222223,0.0,3.4666666666666663,2.6,-0.8666666666666663,0.75,0.25,-0.5,17,51.12,0.0,0.0,2.0,1.0,3.0,0.059569471624266145,2,6,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
FB-00316,3.4285714285714284,2.0,2.0,0.5,32.6875,3.5999999999999996,10.0,14.0,0.7142857142857143,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,22,83.83,0.0,0.0,0.0,0.0,0.0,0.0,3,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
FB-00317,34.857142857142854,20.0,16.0,0.5555555555555556,14.746111111111112,2.8230769230769233,16.0,60.0,0.26666666666666666,0.0,2.6500000000000004,1.9,-0.7500000000000004,0.75,0.25,-0.5,57,31.65,0.0,0.0,2.0,0.0,5.0,0.08598870056497175,2,3,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FB-00318,50.857142857142854,28.0,23.0,0.5490196078431373,18.89588235294118,2.829166666666667,46.0,112.0,0.4107142857142857,0.0,3.2750000000000004,3.0999999999999996,-0.22499999999999987,1.0,0.0,-1.0,63,43.98,0.0,0.0,3.0,0.0,2.6666666666666665,0.11260172626387177,4,4,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
FB-00319,6.571428571428571,6.0,1.0,0.8571428571428571,20.192857142857147,3.0500000000000003,16.0,36.0,0.4444444444444444,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,64,52.38,0.0,0.0,1.0,0.0,8.0,0.0614949494949495,2,6,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
FB-00320,3.142857142857143,4.0,0.0,1.0,54.0925,3.225,8.0,20.0,0.4,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,14,63.24,0.0,0.0,1.0,0.0,5.0,0.07145539906103286,2,5,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
FB-00321,14.857142857142858,9.0,7.0,0.5625,23.85125,3.3111111111111113,41.0,81.0,0.5061728395061729,0.0,3.475,3.0999999999999996,-0.22499999999999987,1.0,0.0,-1.0,27,51.87,0.0,0.0,0.0,0.0,0.0,0.0,3,9,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
FB-00322,34.0,26.0,9.0,0.7428571428571429,56.298,2.7439999999999998,70.0,182.0,0.38461538461538464,0.0,3.1250000000000004,3.0999999999999996,-0.22499999999999987,1.0,0.0,-1.0,50,83.99,0.0,0.0,2.0,1.0,4.5,0.05748819641170916,4,7,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
FB-00323,26.714285714285715,24.0,4.0,0.8571428571428571,30.499642857142856,2.8874999999999997,65.0,120.0,0.5416666666666666,0.0,3.3000000000000003,2.533333333333333,-0.766666666666667,0.75,0.75,0.0,32,39.77,0.0,0.0,0.0,0.0,0.0,0.0,4,5,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
FB-00324,147.14285714285714,130.0,19.0,0.87248322147651,49.050939597315434,3.7140625,323.0,520.0,0.6211538461538462,0.0,3.766666666666667,3.5,-0.26666666666666705,1.0,0.75,-0.25,25,57.35,0.0,0.0,1.0,0.0,1.0,0.02879848628192999,4,4,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
FB-00325,34.0,24.0,11.0,0.6857142857142857,51.140571428571434,3.391304347826087,70.0,144.0,0.4861111111111111,0.0,3.4000000000000004,3.2,-0.20000000000000018,1.0,0.25,-0.75,29,78.6,0.0,0.0,0.0,0.0,0.0,0.0,3,6,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
FB-00326,3.0,4.0,0.0,1.0,29.045,2.5999999999999996,15.0,32.0,0.46875,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,57,67.26,0.0,0.0,3.0,2.0,6.333333333333333,0.1681767955801105,2,8,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
FB-00327,158.85714285714286,137.0,23.0,0.85625,45.591812499999996,3.323134328358209,381.0,685.0,0.5562043795620438,0.0,3.366666666666667,2.9250000000000003,-0.4416666666666669,0.75,1.0,0.25,19,53.82,0.0,0.0,1.0,0.0,3.0,0.026725197541703247,2,5,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
FB-00328,94.57142857142857,88.0,8.0,0.9166666666666666,27.290729166666665,3.461176470588235,211.0,352.0,0.5994318181818182,0.0,3.75,3.5,-0.25,1.0,1.0,0.0,34,30.91,0.0,0.0,1.0,1.0,2.0,0.0441799709724238,2,4,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
FB-00329,22.571428571428573,23.0,1.0,0.9583333333333334,24.058333333333334,3.4454545454545453,38.0,69.0,0.5507246376811594,0.0,3.5666666666666664,3.5749999999999997,0.008333333333333304,0.75,1.0,0.25,13,26.18,0.0,0.0,2.0,0.0,5.5,0.3290810810810811,2,3,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
FB-00330,43.285714285714285,29.0,15.0,0.6590909090909091,23.03772727272727,2.8249999999999997,86.0,203.0,0.4236453201970443,0.0,3.2000000000000006,2.2,-1.0000000000000004,0.75,0.25,-0.5,60,40.37,0.0,0.0,5.0,1.0,6.6,0.36066350710900474,2,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
FB-00331,134.28571428571428,122.0,14.0,0.8970588235294118,58.234632352941176,3.5622950819672132,564.0,976.0,0.5778688524590164,0.0,3.7,2.9,-0.8000000000000003,1.0,0.75,-0.25,17,66.11,0.0,0.0,2.0,1.0,3.5,0.06295760082730094,4,8,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
FB-00332,5.142857142857143,4.0,2.0,0.6666666666666666,19.423333333333332,2.6,12.0,36.0,0.3333333333333333,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,51,47.47,0.0,0.0,4.0,2.0,5.25,0.15650385604113112,5+,9,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
FB-00333,14.714285714285714,10.0,5.0,0.6666666666666666,63.93333333333333,3.3600000000000003,32.0,70.0,0.45714285714285713,0.0,4.166666666666667,2.5,-1.666666666666667,0.75,0.5,-0.25,31,102.72,0.0,0.0,0.0,0.0,0.0,0.0,2,7,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
FB-00334,4.285714285714286,3.0,3.0,0.5,9.903333333333334,3.3333333333333335,8.0,15.0,0.5333333333333333,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,51,29.07,0.0,0.0,3.0,2.0,2.6666666666666665,0.592987012987013,1,5,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
FB-00335,41.857142857142854,38.0,5.0,0.8837209302325582,35.411162790697674,3.5842105263157893,122.0,190.0,0.6421052631578947,0.0,3.675,3.6,-0.07499999999999973,1.0,0.75,-0.25,15,41.28,0.0,0.0,3.0,0.0,4.0,0.285375,2,5,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
FB-00336,1.5714285714285714,1.0,1.0,0.5,7.42,3.106382978723404,0.0,4.0,0.0,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,56,32.94,0.0,0.0,1.0,0.0,7.0,0.06918181818181819,3,4,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
FB-00337,9.0,4.0,6.0,0.4,15.264,2.3,14.0,24.0,0.5833333333333334,0.0,2.5,3.0999999999999996,-0.22499999999999987,0.5,0.0,-0.5,52,81.31,0.0,0.0,3.0,0.0,4.666666666666667,1.0871428571428572,3,6,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
FB-00338,85.42857142857143,79.0,8.0,0.9080459770114943,88.91264367816092,3.3063291139240505,394.0,711.0,0.5541490857946554,0.0,3.4749999999999996,3.75,0.27500000000000036,1.0,1.0,0.0,47,102.72,0.0,0.0,2.0,0.0,4.5,0.097408,3,9,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
FB-00339,4.428571428571429,3.0,3.0,0.5,20.955000000000002,3.466666666666667,10.0,21.0,0.47619047619047616,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,49,81.07,0.0,0.0,2.0,1.0,3.0,0.10587826086956523,3,7,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
FB-00340,3.2857142857142856,4.0,0.0,1.0,28.3975,2.925,8.0,16.0,0.5,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,32,42.67,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
FB-00341,9.0,6.0,4.0,0.6,20.825,2.6333333333333333,18.0,36.0,0.5,0.0,2.6999999999999997,1.7,-0.9999999999999998,0.75,0.25,-0.5,63,53.5,0.0,0.0,1.0,1.0,3.0,0.07162352941176471,4,6,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
FB-00342,6.0,4.0,3.0,0.5714285714285714,10.432857142857143,3.0666666666666664,7.0,12.0,0.5833333333333334,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,53,32.29,0.0,0.0,3.0,1.0,8.333333333333334,0.2113888888888889,4,3,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
